record_id,title,content,publication_date
377155,"presiden prancis, macron meminta maaf dan berjanji membantu pendirian sekolah turki di prancis","presiden prancis emmanuel macron kemarin mengeluarkan larangan pendirian sekolah turki di prancis. merespon hal itu, setengah jam kemudian, presiden turki erdogan mengeluarkan perintah penutupan semua sekolah prancis di turki. kurang lebih 70 sekolah. beberapa menit kemudian, presiden macron menarik kembali keputusannya, meminta maaf kepada rakyat turki, dan berjanji membantu menyediakan semua fasilitas untuk kepentingan pendirian sekolah turki di prancis. erdogan dilawan! presiden erdogan mengajarkan macron dan rakyat prancis makna kemanusiaan dan makna menghargai hak asasi semua manusia di muka bumi. presiden turki mengajarkan izzah ummat islam kepada para pemimpin negeri islam yang terus membebek ke yahudi.*** sumber : turki al-yaum",28-jul-20
377556,foto anies baswedan ingin patung lilinnya berkarakter tersenyum,anis secara khusus mengajukan request agar karakter wajahnya di patung lilin bukan sedang manyun alias cemberut seperti yang banyak dijumpai di foto yang beredar di sosial media. dia ingin wajahnya sedang tersenyum dan terlihat giginya. makanya secara khusus dia juga melakukan proses cetak gigi untuk pembuatan mouldingnya.,18-jun-20
377691,puan maharani menambahkan kata pro rakyat dalam pembukaan uud 1945,"puan maharani tambahkan “pro rakyat” di akhir pembukaan uud 45, iwan sumule: ini kejahatan konstitusi!",2-jun-20
377817,video masjid/ mushola ditutup tpi knp ngadain konser cuk,masjid/ mushola ditutup tpi knp ngadain konser cuk.. otak mana otak,19-may-20
377885,78 tentara korea utara masuk islam,"ketika hati telah dibuka, dan kegelapan diterangi. seruan kebenaran tak mampu untuk dielaki di dalam dada yang lapang. — 78 tentara korea utara menerima islam- berapa banyak muslim yang online untuk mengatakan ; masyaallah",13-may-20
378089,"gibran: kata bapak jadi pemimpin itu tidak perlu pintar, makanya saya akan mencanlonkan diri menjadi walikota","gibran: kata bapak jadi pemimpin itu tidak perlu pintar, makanya saya akan mencanlonkan diri menjadi walikota",27-apr-20
378391,hanya cicilan nasabah yang positif covid-19 yang dapat ditangguhkan,"berarti harus positif korona dulu baru cicilan di bank bisa di tangguhkan,",26-mar-20
378523,chloroquine  bisa menyembuhkan covid-19,obat antimalaria chloroquine phosphate atau klorokuin fosfat dapat menyembuhkan pasien virus corona atau covid-19,17-mar-20
378606,"negara sudah bangkrut, kk dan akte dicetak di kertas hvs","negara sudah bangkrut gaesss….lembaran untuk kk dan akte kelahiran dicetak di kertas hvs..!!,",11-mar-20
378673,informasi lowongan kerja di rumah sakit islam jombang,"rumah sakit islam jombang
 
 membuka open rekruitmen pegawai tetap non kontrak
 
 staf tu, staff pembantu admin dan resepsionis
 
 perempuan maksimal 35 tahun
 pengalaman tidak diutamakan
 fresh graduate/ minimal ijazah sma sederajat
 bisa kompromi dan akan dilatih sampai bisa",28-feb-20
378857,korelasi video anak disuapi berudu hidup dengan virus corona,"flu babi muncul di cina, dan flu burung menyebar dari cina ke dunia, dan sekarang virus korona telah muncul, dan penyakit ini telah muncul di cina.
 
 masyarakat cina adalah masyarakat yang korup secara mental. kita harus menyelamatkan anak-anak ini.
 
 tiongkok telah menjadi ancaman bagi kemanusiaan.
 
 #corono",27-jan-20
379183,spanduk tni menyambut hangat untuk para peserta aksi milad 212 besok hari senin,terpampang jlas respek spanduk tni menyambut hangat untuk para peserta aksi milad 212 besok hari senin di monas.bkan sekedar respek ucapan spanduk aja kawan tapi ada yg luarbiasa para tni menyiapkan mkanan juga untuk para peserta 212 besok. trlihat jls aura wajah mereka sangat bahagia ketika saya brjumpa para tni tdi sore..dan akupun tdak segan segan sdikit brcanda sambil bersalaman rasa nyaman pun saya merasakan.,3-dec-19
379313,"perintah pemimpin negara,,,,seluruh karyawan pns dan asn diwajib kan berpakaian seperti foto dibawa ini kata mentri agama dan para menteri komunis","perintah pemimpin negara,,,,seluruh karyawan pns dan asn diwajib kan berpakaian seperti foto dibawa ini kata mentri agama dan para menteri komunis,,,,karena mulai sekarang berpakaian hijab dan bercadar sudah dilarang oleh pemerintah radikal,,,,!!",4-nov-19
379594,"anies piknik bersama 5200 anak yatim dan dhuafa, cuma diliput 1 media","anies piknik bersama 5200 anak yatim dan dhuafa, cuma diliput 1 media.",15-sep-19
379658,papua atau timor leste?,"setelah kemaren ngecap asal-asalan hoax, sekarang malah nyebar hoax. ini video di mana, min? papua atau timor leste? pusat penerangan kok malah bikin gelap & menyesatkan.tolong disuspend aja deh akun ini, @twitterid & @kemkominfo. ini link video aslinya: https://youtu.be/l65y9wiwhmy",1-sep-19
379892,deddy dhukun meninggal,"berita duka…

telah meninggal dunia pagi ini, selasa, 16 juli’2019 pada jm.06.20 di rs an nisa tangerang saudaraku tercinta yg kita kenal sebagai deduk / deddy dhukun dalam usia 65 tahun…",16-jul-19
379970,batu tempat nabi muhammad duduk ketika melakukan isra miraj sampai sekarang masih melayang di udara,"allahu akbar, jika anda percaya kekuasaan allah ini tekan sukai halaman sebelah atas, lalu bagikan ketemanmu / grup",6-jul-19
380904,"rizal ramli : ri berhutang lagi yield 11,625%, 4 maret 2019","indonesia ngutang lagi $2m yield 11,625%, 4 maret 2019. yield tertinggi! vietnam hanya yield 5%. rp kuat didukung oleh peningkatan pinjaman dgn bunga super tinggi !! kreditor pesta pora, rakyat semakin terbenani. menkeu semakin ngawur.
international bonds : indonesia,",28-jan-19
381100,"foto jari membentuk simbol l dari kader psi bersama relawan jokowi, disebut mulai stres",partai silit item mulai stresssss akut,29-dec-18
381418,undangan cfd membiru prabowo-sandi,"undangan cfd membiru
minggu, 28 oktober 2018
titik kumpul : bundaran hi jakarta
jam : 6 pagi
dresscode
atasan biru, bawahan bebas
[warna krem jika ada]",27-oct-18
382013,"bahan vaksin dari darah babi, ...","ada majalah tabloid islam bekam, bahwa bahan vaksin dr darah babi, sari pati monyet, darah pelacur, darah narapidana digabungkan jd satu jadi vaksin,",05-agu-18
382287,surat perjanjian bersama target 500 gereja selama 5 tahun,"ditargetkan 500 gereja terbangun dalam 5 tahun, setahun 100 gereja di #bekasi ….
 luar binasa’",25-jun-18
382297,alfamart bagi-bagi voucher jutaan rupiah,voucher gratis,21-jun-18
382604,"video macan kumbang turun gunung di sekitar jalan kamojang, kabupaten garut","hati2 yang mau ke kamojang dari arah garut….. macan kumbang, maung pada turun gunung sudah dua hari ini….
 huaduh pertanda alam apa ya ?,",23-apr-18
382822,@rudiantara_id: tweet @partaihulk ini mengandung fitnah yang sangat keji dan tidak berdasar,"slmt pagi. tweet @partaihulk ini mengandung fitnah yg sangat keji & tidak berdasar. yg disampaikan ybs tidak benar dan dapat diduga sbg perbuatan yg dilarang uu ite. mari selalu tabayyun, hindari fitnah berjamaah. jangan sampai fitnah/hoax banyak disebar di medsos. salam, ra.",14-mar-18
383390,teror kolor ijo di kabupaten malang,"info dhulur
teror kolor ijo
rescue perindo – ada hal yg menarik dalam berita medsos hari senin tgl 27 / 11 / 2017 ini , kok masih ada kolor ijo beraksi kembali.
kejadian ini muncul kembali didaerah desa amadamon kec dampit kab malang.
warga sekitar sana beberapa hari ini kemalingan pakaian dalam ( celana dalam ) wanita saat dijemur diluar , bahkan didalam almari dirumah salah satu warga disana hampir ludes celana dalamnya diambil si kolor ijo.... ",30-nov-17
383918,: momentum kebangkitan nasional,"dalam menghadapi perkembangan teknologi, kementerian komunikasi dan informatika menekankan pentingnya pelatihan dan sertifikasi angkatan kerja muda, fasilitasi lapangan kerja dan peningkatan keterampilan tenaga kerja di bidang teknologi informasi dan komunikasi (tik) bagi penyandang disabilitas, penciptaan entrepreneur baru yang akan menjadi awal untuk menciptakan masa depan ekonomi digital indonesia dan peningkatan literasi digital",19-may-17
384304,: rombongan harley davidson indonesia palembang - sumsel ingin habisi gmbi,"belum lama ini, beredar foto komunitas harley davidson indonesia disertai caption yang akan berujung tindakan anarkis terhadap lsm gerakan masayarakat bawah indonesia (gmbi). terlihat dalam foto tersebut terparkir sejumlah motor gede yang ingin menyebrang dari pelabuhan",18-jan-17
384515,turn back hoax tukang nyebar fitnah,"turn back hoax, tukang nyebar hoax.
 
 ini satu pelakunya ketangkep.
 
 pak hidayat nurwahid disebarkan sholat berjamaah dengan imam syiah di iran. padahal setelah di teliti pola pixelnya pada bagian leher yang saya cropping fix editan.",7-dec-16
384727,"the jakarta post memuat berita di koran cetak dan elektronik, bahwa 14 terpidana narkoba dieksekusi mati pada juli 2016",“firing squads kill 4 convicts”,1-aug-16
384855,peresmian monumen po an tui di tmii,"rudy razy, jonru, posmetro mengklaim bahwa mendagri membuat prasasti/monumen po an tui (laskar china yang antek belanda) di tmii.",23-feb-16
385077,"video viral di lombok, anak smp berubah wujud menjadi anjing","astagfirullah lagi rame di lombok, mau tau kelanjutannya ga ???”. selain itu, di video terdapat narasi “astagfirullah” dan “viral di lombok anak smp berubah wujud menjadi a****g",19-aug-20
385132,foto hrs dan patung christ the redeemer,selamat pagi bagi kaum mabok agama!sudahkah anda mengkafirkan orang yang tidak sejalan denganmu pagi ini?,14-aug-20
385235,foto kebohongan dan kecurangan wali kota solo,"inikah walikota solo, sungguh merugi solo memilihnya, kecuali dengan kecurangan dan kebohongan yang memènangkannya",5-aug-20
385285,video saksikan konser amal corona bersama mike klepon,saksikan konser amal corona bersama.. mike klepon,2-aug-20
385308,china lakukan uji coba vaksin di indonesia karena kekurangan monyet,harga monyet cina versus harga manusia indonesia,30-jul-20
385756,"jumping urine, saran buat semua laki-laki usia 50, apabila mengalami kesulitan buang air seni","jumping urine” saran buat semua laki2 di atas usia 50, apabila mengalami kesulitan buang air seni gara2 ada pembesaran prostat. sekedar info: penting bagi yang usia lanjut manfaatnya “jumping urine”.",18-jun-20
385890,tentara merah pkc nyamar jadi pekerja proyek,penyamaran kalian terbongkar sudah. mereka ini aslinya militer dari rrc masuk ke indonesia nyamar jadi pekerja proyek hasil tangkapan semalam di karawang… pekerja lrt…ternyata tentara merah pkc… viral kan…,2-jun-20
386057,warga india membuang patung ke sungai karena tidak bisa menyelamatkan mereka dari virus corona,warga di india membuang semua patung2 berhala mereka kedalam sungai karena patung2 yang mereka sujud2 nga bisa selamatkan mereka dari wabah virus penyakit covid 19 ( corona),14-may-20
386099,virus covid-19 sengaja dimasukkan kedalam tubuh masyarakat melalui alat rapid test,"setiap ada yg positip pssti dinyatakan zona merah, sehingga yg masyarakat yang tadinya negatip diupayakan untuk menjadi positip dengan cara memaksukan covid-19 ke tubuh masyarakat melalui rapid test dengan dalih tes kesehatan.",12-may-20
386125,maaf bu menteri,maaf bu menteri. pernyataannya merendahkan peketja indonesia. tidak boleh ada menteri apalagi menteri tenaga ri buat pernyataan seperti itu. kalau rendah kualitas mereka tugasmu meningkatkan kualitas mereka,9-may-20
386134,"tweet ganjar pranowo : kalo saya nonton video porno sambil onani, salahnya dimana? kan nikmat tuh..","kalo saya nonton video porno sambil onani, salahnya dimana? kan nikmat tuh.. #stayhome#staysafe#stayhealthy",8-may-20
386417,dokter italia sengaja membunuh pasien virus corona,"an italian doctor at the center of the country’s fight against coronavirus has been charged with murder after authorities found out that he is responsible for over 3,000 coronavirus-related deaths. dr. sergio kerr, who is a known member of the italian opposition democratic party, is found to have ignored the approved medical procedures for treating coronavirus patients. a state prosecutor tells court that dr. sergio administered benadryl, ditropan and doxepin which are anticholinergic medications which worsen pneumonia[…](berlanjut di bagian catatan)",12-apr-20
386533,karantina wilayah di india,#stay_home in india,31-mar-20
386762,"queensland, australia: aktor tom hanks telah meninggal pada usia 63.","a queensland health spokeswoman said the actor passed away late friday night aest from complications in relation to covid-19. the actor and his wife rita wilson, were being treated by the gold coast university hospital after recently being diagnosed with the deadly virus.",14-mar-20
386968,dokter israel membantu pasien corona di china,dokter israel bantu rrc ttg wabah virus corona 427 orang dengan percobaan vaksin produk dr israel dinyatakan sembuh puji tuhan. kerjasama dr.israel dan dr.china ada solusi mengentaskan wabah berbahaya.,10-feb-20
386999,video 5 pasien suspect infeksi virus corona - 1 meninggal dunia di rsu dr kariadi semarang-indonesia,"#coronaoutbreak
 5 pasien suspect infeksi virus corona’— 1 meninggal dunia di rsu dr kariadi semarang-indonesia",3-feb-20
387050,foto anak ini dikutuk menjadi domba berkepala anjing karena durhaka kepada orang tuanya.,"anak ini di kutuk menjadi domba berkepala anjing karena durhaka kepada orang tuanya. sempatkaj ketik amin dan share agar kita di jauhkan dari azab seperti ini.
 saya bersumpah akan bagikan gambar ini ucapan adalah doa!",26-jan-20
387143,pemasukan tiktok digunakan untuk mendirikan kamp konsentrasi muslim uighur china,"seorang jurnalis muda asal amerika yang bernama fira aziz pernah melakukan sesi wawancara ke negeri tirai bambu untuk mencari kantor pencetus aplikasi tik tok ini loh.
 
 dan kagetnya dia ketika dia mengetahui bahwa raupan uang yg dihasilkan dari aplikasi tersebut digunakan untuk mendirikan camp konsentrasi bagi muslim uighur.",6-jan-20
387188,kangkung yang mematikan dan membawa malapetaka,menakutkan.. lintah kangkung membunuh,2-jan-20
387586,"tolak jabatan menteri, sandiaga katakan lebih baik pengangguran daripada jadi kacungnya rezim","tolak jabatan menteri, sandiaga: lebih baik pengangguran daripada jadi kacungnya rezim,",16-oct-19
387609,"dandim kendari yang kemarin dipecat, ternyata pernah bantu evakuasi korban kecelakaan","hendak ikut upacara hut ri di konut, dandim kendari evakuasi korban tabrakan",14-oct-19
387940,"gus yaqut: kami nkri dan kami tidak takut ke papua. tapi maaf, anggaran tidak ada dari pemerintah","tolong pemerintah kasi anggaran para banser buat bantu rekan kepolisian, biar jgn banyak alasan pergi ke papua, tapi ingat, uangnya jgn di sunat semuanya bawa buat bekal para banser selama di papua.",21-aug-19
388554,kpu telah umumkan hasil akhir perhitungan suara pilpres,an admin..,23-apr-19
390019,foto massa aksi 67,"massa yang tergabung dalam aksi 67 melakukan long march dari masjid istiqlal menuju gedung bareskrim mabes polri, jakarta, jumat (6/7).",1-sep-18
390595,bnpb klarifikasi video erupsi gunung merapi,jika ada yang menyebarkan video ini erupsi gunung merapi adalah hoax. video ini guguran awan panas gunung sinabung. gunung merapi belum ada awan panas saat ini. video ini juga disebarkan sebagai erupsi gunung agung di bali tahun 2017. jangan menyebarkan hoax.,22-may-18
390995,batu calcium oxalate di ginjal karena suka sekali konsumsi soft drinks,ginjal seorang pasien yg baru diangkat krn mengalami pembengkakan. dalam ginjal ditemukan banyak sekali batu/calcium oxalat. pasien ini suka sekali mengkonsumsi soft drinks. smoga jd pembelajaran buat kita semua. anak2 harap dihindarkan dari soft drinks,17-mar-18
391303,"ahok ditemukan tewas gantung diri, polisi masih sibuk periksa saksi","ahok ditemukan tewas gantung diri, polisi masih sibuk periksa saksi",22-jan-18
391842,petugas pengamanan mall dipersenjatai senapan serbu ak-101,petugas pengamanan mall dipersenjatai senapan serbu ak-101,15-oct-17
391871,terusan kra membunuh 3 negara,indonesia di “bunuh” thailand tahun 2025,7-oct-17
392138,foto fadli zon dengan alm suhardi,"jelas ini bukanlah demo buruh seperti biasanya karena tidak ada alasan bagi mereka lagi untuk marah terhadap ahok karena kinerja ahok yang jauh lebih baik dari pada gubernur-gubernur sebelumnya selain ali sadikin,apalagi ahok kedepannya akan digantikan oleh anies setelah kekalahannya di pilkada april 2017 yang lalu menurut hasil quick count,jadi jelas ini hanyalah aksi yang didukung oleh sejumlah elite politik yang kotor.bahkan diduga kuat oleh masyarakat dan netizen adanya keterlibatan fadli zon dan haji lulung dengan aksi demo buruh yang berakhir dengan pembakaran karangan bunga untuk ahok tersebut,karena foto fadli zon dan haji lulung seperti memberikan komando pada orang-orang suruhannya yang menyamar jadi buruh demo.",2-may-17
